,Image Name,Acc,F1,Jaccard,Recall,Precision
245,100246.jpg,0.99957275390625,0.9330143540669857,0.874439461883408,0.8783783783783784,0.9948979591836735
246,100247.jpg,0.9981689453125,0.9901623216920806,0.9805163175840234,0.9870872834259562,0.9932565789473684
247,100248.jpg,0.9969940185546875,0.9944561699732658,0.988973469159297,0.9962785452495067,0.9926404494382023
248,100249.jpg,0.976959228515625,0.6504629629629629,0.48198970840480276,0.6063875701337937,0.7014478282576135
249,100250.jpg,0.9821624755859375,0.8731966590736523,0.7749326145552561,0.876715312568068,0.8697061365600691
250,100251.jpg,0.9990997314453125,0.9899745114698386,0.9801480484522207,0.9904794287657259,0.9894701086956522
251,100252.jpg,0.9996337890625,0.9447004608294931,0.8951965065502183,0.9070796460176991,0.9855769230769231
252,100253.jpg,0.9988250732421875,0.9636621047663992,0.9298724954462659,0.9770334928229665,0.9506517690875232
253,100254.jpg,0.9972381591796875,0.9065565307176046,0.8290840415486308,0.889564336372847,0.9242105263157895
254,100255.jpg,0.999664306640625,0.9650793650793651,0.9325153374233128,0.9838187702265372,0.9470404984423676
255,100256.jpg,0.9992828369140625,0.9124767225325885,0.839041095890411,0.8909090909090909,0.9351145038167938
256,100257.jpg,0.9986114501953125,0.8449744463373083,0.7315634218289085,0.8266666666666667,0.8641114982578397
257,100258.jpg,0.9967803955078125,0.8456474030724213,0.7325728770595691,0.7400768245838668,0.9863481228668942
258,100259.jpg,0.997802734375,0.8427947598253276,0.7283018867924528,0.9234449760765551,0.7751004016064257
259,100260.jpg,0.9990234375,0.6521739130434783,0.4838709677419355,0.5405405405405406,0.821917808219178
260,100261.jpg,0.999908447265625,0.958904109589041,0.9210526315789473,0.9210526315789473,1.0
261,100262.jpg,0.9989471435546875,0.8345323741007195,0.7160493827160493,0.9720670391061452,0.7310924369747899
262,100263.jpg,0.994781494140625,0.9231460674157305,0.8572621035058431,0.8681318681318682,0.9856046065259118
263,100264.jpg,0.99212646484375,0.9151873767258382,0.8436363636363636,0.8441479684657368,0.9992821249102656
264,100265.jpg,0.9994049072265625,0.9548088064889919,0.9135254988913526,0.9471264367816092,0.9626168224299065
265,100266.jpg,0.999603271484375,0.9015151515151516,0.8206896551724138,0.9596774193548387,0.85
266,100267.jpg,0.999237060546875,0.9801113762927606,0.9609984399375975,0.967032967032967,0.9935483870967742
267,100268.jpg,0.9998779296875,0.9655172413793104,0.9333333333333333,0.9572649572649573,0.9739130434782609
268,100269.jpg,0.99957275390625,0.9546925566343042,0.913312693498452,0.9672131147540983,0.9424920127795527
269,100270.jpg,0.9995269775390625,0.848780487804878,0.7372881355932204,1.0,0.7372881355932204
270,100271.jpg,0.997314453125,0.8434163701067615,0.7292307692307692,0.8926553672316384,0.7993254637436762
271,100272.jpg,0.998382568359375,0.729591836734694,0.5742971887550201,0.5933609958506224,0.9470198675496688
272,100273.jpg,0.99920654296875,0.9697674418604652,0.9413092550790068,0.9619377162629758,0.977725674091442
273,100274.jpg,0.98223876953125,0.0,0.0,0.0,0.0
274,100275.jpg,0.997039794921875,0.9870890456541994,0.9745072273324573,0.9973103819257665,0.9770750988142293
275,100276.jpg,0.998809814453125,0.9148471615720525,0.8430583501006036,0.945823927765237,0.8858350951374208
276,100277.jpg,0.9986724853515625,0.9589428975932044,0.9211242067089755,0.9931573802541545,0.927007299270073
277,100278.jpg,0.9983673095703125,0.9776850886339937,0.9563443492452061,0.9957519116397621,0.9602621876280213
278,100279.jpg,0.9989166259765625,0.9912765696031454,0.9827040194884288,0.9904247483427449,0.9921298573536645
279,100280.jpg,0.9991302490234375,0.9895814293547798,0.9793777134587555,0.9894005847953217,0.989762340036563
280,100281.jpg,0.9918365478515625,0.9726440660633021,0.9467449731236313,0.9711047580151113,0.9741882618047731
281,100282.jpg,0.998870849609375,0.990490876381393,0.9811608961303462,0.9961230292065133,0.9849220546894966
282,100283.jpg,0.9994354248046875,0.9781194559432288,0.9571759259259259,0.968384074941452,0.98805256869773
283,100284.jpg,0.9992218017578125,0.9336801040312094,0.875609756097561,0.899749373433584,0.9702702702702702
284,100285.jpg,0.9851837158203125,0.7369276618802494,0.5834405834405835,0.6181818181818182,0.9121395036887995
285,100286.jpg,0.999755859375,0.9846153846153846,0.9696969696969697,0.9808429118773946,0.9884169884169884
286,100287.jpg,0.9987030029296875,0.8969696969696971,0.8131868131868132,0.8203991130820399,0.9893048128342246
287,100288.jpg,0.998443603515625,0.9916680280999837,0.9834737524303305,0.9881165554289435,0.9952451221511723
288,100289.jpg,0.99957275390625,0.9815059445178336,0.9636835278858625,0.9815059445178336,0.9815059445178336
289,100290.jpg,0.997039794921875,0.9914537444933921,0.983052328120905,0.9919781382228491,0.9909299048960901
290,100291.jpg,0.9979248046875,0.9873910624884108,0.9750961362387841,0.9808436176091361,0.9940265073735299
291,100292.jpg,0.99896240234375,0.977878985035784,0.9567154678548695,0.9772431729518856,0.978515625
